Year,Runtype,Indicator,medval,lowval,highval,combined,
2032,ProgAnyDisease_AI_25,cumulative_incDs,16065.66367,12660.98019,20146.63043,"16.1 (12.7, 20.1) million",
2032,ProgAnyDisease_AI_25,cumulative_incDsDc,22526.80471,18327.87176,27507.53784,"22.5 (18.3, 27.5) million",
2032,ProgAnyDisease_AI_25,cumulative_incDn,19001.88034,11813.22443,27036.30257,"19 (11.8, 27) million",
2032,ProgAnyDisease_AI_25,cumulative_mort,1088.79239,964.2090889,1260.249522,"1.1 (1, 1.3) million",
2033,ProgAnyDisease_AI_25,cumulative_incDc,8466.752522,7370.339753,10250.70822,"8.5 (7.4, 10.3) million",
2033,ProgAnyDisease_AI_25,cumulative_incDs,21057.75209,16556.65941,26435.35595,"21.1 (16.6, 26.4) million",
2033,ProgAnyDisease_AI_25,cumulative_incDsDc,29516.01798,23968.81588,36100.14627,"29.5 (24, 36.1) million",
2033,ProgAnyDisease_AI_25,cumulative_incDn,24843.22994,15379.41975,35368.7985,"24.8 (15.4, 35.4) million",
2033,ProgAnyDisease_AI_25,cumulative_mort,1427.660259,1260.983849,1656.342909,"1.4 (1.3, 1.7) million",
2034,ProgAnyDisease_AI_25,cumulative_incDc,10393.29289,9024.301152,12623.56414,"10.4 (9, 12.6) million",
2034,ProgAnyDisease_AI_25,cumulative_incDs,25858.78641,20288.4807,32485.45959,"25.9 (20.3, 32.5) million",
2034,ProgAnyDisease_AI_25,cumulative_incDsDc,36259.06592,29365.88726,44385.56809,"36.3 (29.4, 44.4) million",
2034,ProgAnyDisease_AI_25,cumulative_incDn,30424.44512,18762.73577,43357.52606,"30.4 (18.8, 43.4) million",
2034,ProgAnyDisease_AI_25,cumulative_mort,1754.868351,1545.063932,2039.132676,"1.8 (1.5, 2) million",
2035,ProgAnyDisease_AI_25,cumulative_incDc,12252.75003,10607.82714,14924.79205,"12.3 (10.6, 14.9) million",
2035,ProgAnyDisease_AI_25,cumulative_incDs,30516.45202,23875.81521,38341.31205,"30.5 (23.9, 38.3) million",
2035,ProgAnyDisease_AI_25,cumulative_incDsDc,42772.22246,34559.80923,52414.00689,"42.8 (34.6, 52.4) million",
2035,ProgAnyDisease_AI_25,cumulative_incDn,35822.09068,22000.33878,51089.06662,"35.8 (22, 51.1) million",
2035,ProgAnyDisease_AI_25,cumulative_mort,2070.192417,1816.805659,2409.821447,"2.1 (1.8, 2.4) million",
2036,ProgAnyDisease_AI_25,cumulative_incDc,14057.49312,12127.62428,17160.4414,"14.1 (12.1, 17.2) million",
2036,ProgAnyDisease_AI_25,cumulative_incDs,35006.82212,27329.24286,43987.81709,"35 (27.3, 44) million",
2036,ProgAnyDisease_AI_25,cumulative_incDsDc,49052.6015,39557.89265,60223.18766,"49.1 (39.6, 60.2) million",
2036,ProgAnyDisease_AI_25,cumulative_incDn,41044.91776,25104.33899,58573.77332,"41 (25.1, 58.6) million",
2036,ProgAnyDisease_AI_25,cumulative_mort,2372.526226,2077.730723,2768.717187,"2.4 (2.1, 2.8) million",
2037,ProgAnyDisease_AI_25,cumulative_incDc,15789.41374,13588.75764,19322.058,"15.8 (13.6, 19.3) million",
2037,ProgAnyDisease_AI_25,cumulative_incDs,39330.8859,30658.55097,49448.66543,"39.3 (30.7, 49.4) million",
2037,ProgAnyDisease_AI_25,cumulative_incDsDc,55112.47626,44359.19795,67752.77738,"55.1 (44.4, 67.8) million",
2037,ProgAnyDisease_AI_25,cumulative_incDn,46103.77387,28085.52717,65870.44002,"46.1 (28.1, 65.9) million",
2037,ProgAnyDisease_AI_25,cumulative_mort,2664.722584,2328.829849,3119.109874,"2.7 (2.3, 3.1) million",
2038,ProgAnyDisease_AI_25,cumulative_incDc,17463.40451,15010.98232,21412.55426,"17.5 (15, 21.4) million",
2038,ProgAnyDisease_AI_25,cumulative_incDs,43519.56531,33872.49527,54735.7239,"43.5 (33.9, 54.7) million",
2038,ProgAnyDisease_AI_25,cumulative_incDsDc,60972.76546,48927.30224,74991.677,"61 (48.9, 75) million",
2038,ProgAnyDisease_AI_25,cumulative_incDn,51055.51794,30952.62415,73045.23441,"51.1 (31, 73) million",
2038,ProgAnyDisease_AI_25,cumulative_mort,2949.565268,2570.542111,3458.261865,"2.9 (2.6, 3.5) million",
2039,ProgAnyDisease_AI_25,cumulative_incDc,19073.34632,16388.20247,23471.15355,"19.1 (16.4, 23.5) million",
2039,ProgAnyDisease_AI_25,cumulative_incDs,47569.18807,36965.84492,59960.77467,"47.6 (37, 60) million",
2039,ProgAnyDisease_AI_25,cumulative_incDsDc,66615.80968,53321.658,82040.57732,"66.6 (53.3, 82) million",
2039,ProgAnyDisease_AI_25,cumulative_incDn,55740.83203,33713.37059,80073.15488,"55.7 (33.7, 80.1) million",
2039,ProgAnyDisease_AI_25,cumulative_mort,3223.865897,2801.743749,3786.379807,"3.2 (2.8, 3.8) million",
2040,ProgAnyDisease_AI_25,cumulative_incDc,20628.35568,17697.25656,25455.34844,"20.6 (17.7, 25.5) million",
2040,ProgAnyDisease_AI_25,cumulative_incDs,51401.51174,39875.46542,65043.56023,"51.4 (39.9, 65) million",
2040,ProgAnyDisease_AI_25,cumulative_incDsDc,72012.63076,57471.48759,88900.47519,"72 (57.5, 88.9) million",
2040,ProgAnyDisease_AI_25,cumulative_incDn,60183.08102,36247.35176,86510.83651,"60.2 (36.2, 86.5) million",
2040,ProgAnyDisease_AI_25,cumulative_mort,3488.704989,3022.333807,4103.635971,"3.5 (3, 4.1) million",
2041,ProgAnyDisease_AI_25,cumulative_incDc,22102.9786,18938.20544,27331.76904,"22.1 (18.9, 27.3) million",
2041,ProgAnyDisease_AI_25,cumulative_incDs,55037.72989,42690.26516,69834.38184,"55 (42.7, 69.8) million",
2041,ProgAnyDisease_AI_25,cumulative_incDsDc,77158.40491,61495.10958,95544.53142,"77.2 (61.5, 95.5) million",
2041,ProgAnyDisease_AI_25,cumulative_incDn,64388.09023,38657.3377,92642.03193,"64.4 (38.7, 92.6) million",
2041,ProgAnyDisease_AI_25,cumulative_mort,3742.926664,3231.103743,4410.859292,"3.7 (3.2, 4.4) million",
2042,ProgAnyDisease_AI_25,cumulative_incDc,23534.82392,20123.54558,29125.69845,"23.5 (20.1, 29.1) million",
2042,ProgAnyDisease_AI_25,cumulative_incDs,58540.81485,45322.28369,74379.79853,"58.5 (45.3, 74.4) million",
2042,ProgAnyDisease_AI_25,cumulative_incDsDc,82080.61649,65362.79264,101955.9986,"82.1 (65.4, 102) million",
2042,ProgAnyDisease_AI_25,cumulative_incDn,68501.94229,40960.78931,98506.35458,"68.5 (41, 98.5) million",
2042,ProgAnyDisease_AI_25,cumulative_mort,3984.946508,3427.382478,4706.214051,"4 (3.4, 4.7) million",
2043,ProgAnyDisease_AI_25,cumulative_incDc,24894.27912,21258.29286,30824.82429,"24.9 (21.3, 30.8) million",
2043,ProgAnyDisease_AI_25,cumulative_incDs,61814.90757,47904.75393,78748.54601,"61.8 (47.9, 78.7) million",
2043,ProgAnyDisease_AI_25,cumulative_incDsDc,86801.56272,69069.04074,108164.8033,"86.8 (69.1, 108.2) million",
2043,ProgAnyDisease_AI_25,cumulative_incDn,72441.77823,43163.27895,104158.0861,"72.4 (43.2, 104.2) million",
2043,ProgAnyDisease_AI_25,cumulative_mort,4217.128245,3613.260695,4988.398064,"4.2 (3.6, 5) million",
2044,ProgAnyDisease_AI_25,cumulative_incDc,26211.47532,22346.81375,32467.56586,"26.2 (22.3, 32.5) million",
2044,ProgAnyDisease_AI_25,cumulative_incDs,65045.31142,50374.25119,82955.67654,"65 (50.4, 83) million",
2044,ProgAnyDisease_AI_25,cumulative_incDsDc,91368.85356,72568.71756,114256.6821,"91.4 (72.6, 114.3) million",
2044,ProgAnyDisease_AI_25,cumulative_incDn,76157.66184,45273.65637,109613.7396,"76.2 (45.3, 109.6) million",
2044,ProgAnyDisease_AI_25,cumulative_mort,4442.040691,3790.826175,5260.474818,"4.4 (3.8, 5.3) million",
2045,ProgAnyDisease_AI_25,cumulative_incDc,27486.8175,23391.08289,34102.82497,"27.5 (23.4, 34.1) million",
2045,ProgAnyDisease_AI_25,cumulative_incDs,68147.59938,52742.35109,87069.71211,"68.1 (52.7, 87.1) million",
2045,ProgAnyDisease_AI_25,cumulative_incDsDc,95722.64062,75892.15919,119999.8141,"95.7 (75.9, 120) million",
2045,ProgAnyDisease_AI_25,cumulative_incDn,79761.30288,47299.07827,114887.3765,"79.8 (47.3, 114.9) million",
2045,ProgAnyDisease_AI_25,cumulative_mort,4656.500072,3961.773746,5525.28059,"4.7 (4, 5.5) million",
2046,ProgAnyDisease_AI_25,cumulative_incDc,28702.38947,24396.04385,35690.66308,"28.7 (24.4, 35.7) million",
2046,ProgAnyDisease_AI_25,cumulative_incDs,71134.75252,55013.32459,91090.11442,"71.1 (55, 91.1) million",
2046,ProgAnyDisease_AI_25,cumulative_incDsDc,99891.61731,79084.07273,125566.5632,"99.9 (79.1, 125.6) million",
2046,ProgAnyDisease_AI_25,cumulative_incDn,83386.73167,49245.75211,119991.9167,"83.4 (49.2, 120) million",
2046,ProgAnyDisease_AI_25,cumulative_mort,4861.025191,4125.680736,5782.129899,"4.9 (4.1, 5.8) million",
2047,ProgAnyDisease_AI_25,cumulative_incDc,29878.01813,25345.37332,37230.0493,"29.9 (25.3, 37.2) million",
2047,ProgAnyDisease_AI_25,cumulative_incDs,73990.52638,57133.21395,94896.57301,"74 (57.1, 94.9) million",
2047,ProgAnyDisease_AI_25,cumulative_incDsDc,103909.903,82224.35515,130970.4722,"103.9 (82.2, 131) million",
2047,ProgAnyDisease_AI_25,cumulative_incDn,86869.92495,51119.38246,124939.454,"86.9 (51.1, 124.9) million",
2047,ProgAnyDisease_AI_25,cumulative_mort,5062.213757,4283.421638,6031.643947,"5.1 (4.3, 6) million",
2048,ProgAnyDisease_AI_25,cumulative_incDc,31019.72472,26262.03994,38709.48825,"31 (26.3, 38.7) million",
2048,ProgAnyDisease_AI_25,cumulative_incDs,76750.07739,59143.25941,98639.7713,"76.8 (59.1, 98.6) million",
2048,ProgAnyDisease_AI_25,cumulative_incDsDc,107911.5309,85274.85298,136224.8085,"107.9 (85.3, 136.2) million",
2048,ProgAnyDisease_AI_25,cumulative_incDn,90270.33327,52925.09975,129763.8524,"90.3 (52.9, 129.8) million",
2048,ProgAnyDisease_AI_25,cumulative_mort,5259.858163,4434.894154,6274.39777,"5.3 (4.4, 6.3) million",
2049,ProgAnyDisease_AI_25,cumulative_incDc,32118.46852,27144.28792,40150.93983,"32.1 (27.1, 40.2) million",
2049,ProgAnyDisease_AI_25,cumulative_incDs,79542.79731,61077.56393,102390.695,"79.5 (61.1, 102.4) million",
2049,ProgAnyDisease_AI_25,cumulative_incDsDc,111900.5675,88124.85372,141269.7853,"111.9 (88.1, 141.3) million",
2049,ProgAnyDisease_AI_25,cumulative_incDn,93583.42456,54667.54441,134643.6318,"93.6 (54.7, 134.6) million",
2049,ProgAnyDisease_AI_25,cumulative_mort,5445.078043,4581.237554,6512.881675,"5.4 (4.6, 6.5) million",
2050,ProgAnyDisease_AI_25,cumulative_incDc,33173.47179,28014.20718,41557.02326,"33.2 (28, 41.6) million",
2050,ProgAnyDisease_AI_25,cumulative_incDs,82246.893,63000.47728,105879.6196,"82.2 (63, 105.9) million",
2050,ProgAnyDisease_AI_25,cumulative_incDsDc,115596.6214,90884.79217,146087.2817,"115.6 (90.9, 146.1) million",
2050,ProgAnyDisease_AI_25,cumulative_incDn,96789.87723,56350.88161,139407.3563,"96.8 (56.4, 139.4) million",
2050,ProgAnyDisease_AI_25,cumulative_mort,5625.978004,4722.573877,6746.078653,"5.6 (4.7, 6.7) million",
2030,ProgAnyDisease_AI_5y,cumulative_incDc,2222.366883,1942.825375,2673.416941,"2.2 (1.9, 2.7) million",
2030,ProgAnyDisease_AI_5y,cumulative_incDs,5504.533518,4357.023564,6889.56116,"5.5 (4.4, 6.9) million",
2030,ProgAnyDisease_AI_5y,cumulative_incDsDc,7721.486252,6315.898848,9415.56756,"7.7 (6.3, 9.4) million",
2030,ProgAnyDisease_AI_5y,cumulative_incDn,6489.726294,4079.296291,9225.807166,"6.5 (4.1, 9.2) million",
2030,ProgAnyDisease_AI_5y,cumulative_mort,373.6195747,333.2328219,430.2376549,"0.4 (0.3, 0.4) million",
2031,ProgAnyDisease_AI_5y,cumulative_incDc,4364.683201,3804.429967,5250.249517,"4.4 (3.8, 5.3) million",
2031,ProgAnyDisease_AI_5y,cumulative_incDs,10808.44414,8525.460938,13542.17603,"10.8 (8.5, 13.5) million",
2031,ProgAnyDisease_AI_5y,cumulative_incDsDc,15140.91113,12348.0848,18513.61027,"15.1 (12.3, 18.5) million",
2031,ProgAnyDisease_AI_5y,cumulative_incDn,12665.08168,7925.819776,18033.9286,"12.7 (7.9, 18) million",
2031,ProgAnyDisease_AI_5y,cumulative_mort,735.0329168,653.0008838,847.5404351,"0.7 (0.7, 0.8) million",
2032,ProgAnyDisease_AI_5y,cumulative_incDc,6402.380205,5577.323052,7720.707466,"6.4 (5.6, 7.7) million",
2032,ProgAnyDisease_AI_5y,cumulative_incDs,15897.58663,12497.95005,19933.76176,"15.9 (12.5, 19.9) million",
2032,ProgAnyDisease_AI_5y,cumulative_incDsDc,22266.1257,18105.0764,27261.34059,"22.3 (18.1, 27.3) million",
2032,ProgAnyDisease_AI_5y,cumulative_incDn,18520.7994,11539.98717,26425.94561,"18.5 (11.5, 26.4) million",
2032,ProgAnyDisease_AI_5y,cumulative_mort,1082.047484,957.9966974,1249.716454,"1.1 (1, 1.2) million",
2033,ProgAnyDisease_AI_5y,cumulative_incDc,8349.482695,7255.761403,10096.18879,"8.3 (7.3, 10.1) million",
2033,ProgAnyDisease_AI_5y,cumulative_incDs,20762.73822,16272.05562,26044.01254,"20.8 (16.3, 26) million",
2033,ProgAnyDisease_AI_5y,cumulative_incDsDc,29064.51969,23569.91512,35638.3175,"29.1 (23.6, 35.6) million",
2033,ProgAnyDisease_AI_5y,cumulative_incDn,24047.53413,14926.00591,34372.61779,"24 (14.9, 34.4) million",
2033,ProgAnyDisease_AI_5y,cumulative_mort,1414.179511,1247.78503,1635.516477,"1.4 (1.2, 1.6) million",
2034,ProgAnyDisease_AI_5y,cumulative_incDc,10210.27123,8842.232663,12388.19673,"10.2 (8.8, 12.4) million",
2034,ProgAnyDisease_AI_5y,cumulative_incDs,25381.42832,19849.16587,31867.70773,"25.4 (19.8, 31.9) million",
2034,ProgAnyDisease_AI_5y,cumulative_incDsDc,35507.77477,28754.88782,43633.96257,"35.5 (28.8, 43.6) million",
2034,ProgAnyDisease_AI_5y,cumulative_incDn,29260.44558,18106.84126,41898.08018,"29.3 (18.1, 41.9) million",
2034,ProgAnyDisease_AI_5y,cumulative_mort,1732.459427,1523.387422,2007.702713,"1.7 (1.5, 2) million",
2035,ProgAnyDisease_AI_5y,cumulative_incDc,11987.07739,10359.09804,14565.10727,"12 (10.4, 14.6) million",
2035,ProgAnyDisease_AI_5y,cumulative_incDs,29770.74887,23266.78528,37457.76873,"29.8 (23.3, 37.5) million",
2035,ProgAnyDisease_AI_5y,cumulative_incDsDc,41672.60661,33704.64346,51336.04494,"41.7 (33.7, 51.3) million",
2035,ProgAnyDisease_AI_5y,cumulative_incDn,34326.52255,21152.48402,49170.66258,"34.3 (21.2, 49.2) million",
2035,ProgAnyDisease_AI_5y,cumulative_mort,2035.776955,1784.782509,2362.911832,"2 (1.8, 2.4) million",
2036,ProgAnyDisease_AI_5y,cumulative_incDc,13684.82744,11819.57873,16676.29212,"13.7 (11.8, 16.7) million",
2036,ProgAnyDisease_AI_5y,cumulative_incDs,33975.458,26542.51496,42822.6874,"34 (26.5, 42.8) million",
2036,ProgAnyDisease_AI_5y,cumulative_incDsDc,47635.32277,38447.58343,58721.74586,"47.6 (38.4, 58.7) million",
2036,ProgAnyDisease_AI_5y,cumulative_incDn,39273.39143,24072.08004,56206.86937,"39.3 (24.1, 56.2) million",
2036,ProgAnyDisease_AI_5y,cumulative_mort,2325.822794,2033.620347,2702.131752,"2.3 (2, 2.7) million",
2037,ProgAnyDisease_AI_5y,cumulative_incDc,15317.55086,13222.25694,18730.6637,"15.3 (13.2, 18.7) million",
2037,ProgAnyDisease_AI_5y,cumulative_incDs,38066.87329,29685.59701,48009.51456,"38.1 (29.7, 48) million",
2037,ProgAnyDisease_AI_5y,cumulative_incDsDc,53383.97588,42986.42612,65770.08678,"53.4 (43, 65.8) million",
2037,ProgAnyDisease_AI_5y,cumulative_incDn,44008.1064,26876.14737,63030.33616,"44 (26.9, 63) million",
2037,ProgAnyDisease_AI_5y,cumulative_mort,2603.289121,2270.165349,3030.712364,"2.6 (2.3, 3) million",
2038,ProgAnyDisease_AI_5y,cumulative_incDc,16898.19442,14572.91293,20691.0061,"16.9 (14.6, 20.7) million",
2038,ProgAnyDisease_AI_5y,cumulative_incDs,42017.29674,32699.82061,53013.02178,"42 (32.7, 53) million",
2038,ProgAnyDisease_AI_5y,cumulative_incDsDc,58918.59735,47283.26397,72570.71941,"58.9 (47.3, 72.6) million",
2038,ProgAnyDisease_AI_5y,cumulative_incDn,48546.89738,29573.29128,69704.02358,"48.5 (29.6, 69.7) million",
2038,ProgAnyDisease_AI_5y,cumulative_mort,2872.214852,2495.567094,3350.058614,"2.9 (2.5, 3.4) million",
2039,ProgAnyDisease_AI_5y,cumulative_incDc,18431.65947,15876.31388,22575.38615,"18.4 (15.9, 22.6) million",
2039,ProgAnyDisease_AI_5y,cumulative_incDs,45784.03025,35608.4881,57910.53303,"45.8 (35.6, 57.9) million",
2039,ProgAnyDisease_AI_5y,cumulative_incDsDc,64299.18051,51410.14661,79283.8261,"64.3 (51.4, 79.3) million",
2039,ProgAnyDisease_AI_5y,cumulative_incDn,52942.82485,32170.8446,76322.25945,"52.9 (32.2, 76.3) million",
2039,ProgAnyDisease_AI_5y,cumulative_mort,3131.480113,2711.664205,3660.07668,"3.1 (2.7, 3.7) million",
2040,ProgAnyDisease_AI_5y,cumulative_incDc,19877.86872,17099.63334,24361.71451,"19.9 (17.1, 24.4) million",
2040,ProgAnyDisease_AI_5y,cumulative_incDs,49342.55361,38291.12536,62493.35681,"49.3 (38.3, 62.5) million",
2040,ProgAnyDisease_AI_5y,cumulative_incDsDc,69273.90308,55238.73387,85692.54375,"69.3 (55.2, 85.7) million",
2040,ProgAnyDisease_AI_5y,cumulative_incDn,56919.55273,34455.74181,82097.67036,"56.9 (34.5, 82.1) million",
2040,ProgAnyDisease_AI_5y,cumulative_mort,3381.538649,2917.006242,3957.676913,"3.4 (2.9, 4) million",
2041,ProgAnyDisease_AI_5y,cumulative_incDc,21232.2077,18243.31178,26068.18141,"21.2 (18.2, 26.1) million",
2041,ProgAnyDisease_AI_5y,cumulative_incDs,52655.10357,40808.63334,66787.51357,"52.7 (40.8, 66.8) million",
2041,ProgAnyDisease_AI_5y,cumulative_incDsDc,73906.39672,58932.12403,91700.45443,"73.9 (58.9, 91.7) million",
2041,ProgAnyDisease_AI_5y,cumulative_incDn,60757.41178,36615.80509,87561.15912,"60.8 (36.6, 87.6) million",
2041,ProgAnyDisease_AI_5y,cumulative_mort,3617.013625,3109.096918,4238.493034,"3.6 (3.1, 4.2) million",
2042,ProgAnyDisease_AI_5y,cumulative_incDc,22506.27127,19326.42299,27697.07755,"22.5 (19.3, 27.7) million",
2042,ProgAnyDisease_AI_5y,cumulative_incDs,55803.7123,43201.09661,70875.57945,"55.8 (43.2, 70.9) million",
2042,ProgAnyDisease_AI_5y,cumulative_incDsDc,78263.7472,62468.65503,97377.37088,"78.3 (62.5, 97.4) million",
2042,ProgAnyDisease_AI_5y,cumulative_incDn,64407.35264,38674.33462,92786.49784,"64.4 (38.7, 92.8) million",
2042,ProgAnyDisease_AI_5y,cumulative_mort,3836.351018,3288.362313,4507.60035,"3.8 (3.3, 4.5) million",
2043,ProgAnyDisease_AI_5y,cumulative_incDc,23726.80219,20354.63433,29258.94782,"23.7 (20.4, 29.3) million",
2043,ProgAnyDisease_AI_5y,cumulative_incDs,58879.09447,45501.67123,74866.23951,"58.9 (45.5, 74.9) million",
2043,ProgAnyDisease_AI_5y,cumulative_incDsDc,82515.50001,65810.7019,102885.7142,"82.5 (65.8, 102.9) million",
2043,ProgAnyDisease_AI_5y,cumulative_incDn,67842.42646,40644.21709,97821.6042,"67.8 (40.6, 97.8) million",
2043,ProgAnyDisease_AI_5y,cumulative_mort,4047.392555,3458.654322,4765.694487,"4 (3.5, 4.8) million",
2044,ProgAnyDisease_AI_5y,cumulative_incDc,24898.4064,21335.75186,30762.75522,"24.9 (21.3, 30.8) million",
2044,ProgAnyDisease_AI_5y,cumulative_incDs,61798.86401,47709.33246,78728.74454,"61.8 (47.7, 78.7) million",
2044,ProgAnyDisease_AI_5y,cumulative_incDsDc,86458.36649,68947.63471,108213.9625,"86.5 (68.9, 108.2) million",
2044,ProgAnyDisease_AI_5y,cumulative_incDn,71286.60069,42535.33088,102685.5958,"71.3 (42.5, 102.7) million",
2044,ProgAnyDisease_AI_5y,cumulative_mort,4249.15127,3621.369064,5014.067652,"4.2 (3.6, 5) million",
2045,ProgAnyDisease_AI_5y,cumulative_incDc,26039.65942,22247.72371,32215.74734,"26 (22.2, 32.2) million",
2045,ProgAnyDisease_AI_5y,cumulative_incDs,64577.19339,49826.24254,82347.05218,"64.6 (49.8, 82.3) million",
2045,ProgAnyDisease_AI_5y,cumulative_incDsDc,90405.8063,71949.94904,113328.0498,"90.4 (71.9, 113.3) million",
2045,ProgAnyDisease_AI_5y,cumulative_incDn,74680.30639,44355.00978,107393.9099,"74.7 (44.4, 107.4) million",
2045,ProgAnyDisease_AI_5y,cumulative_mort,4439.914808,3776.37626,5251.737637,"4.4 (3.8, 5.3) million",
2046,ProgAnyDisease_AI_5y,cumulative_incDc,27125.04791,23122.9501,33620.2892,"27.1 (23.1, 33.6) million",
2046,ProgAnyDisease_AI_5y,cumulative_incDs,67163.83045,51829.47014,85932.86267,"67.2 (51.8, 85.9) million",
2046,ProgAnyDisease_AI_5y,cumulative_incDsDc,94234.56263,74862.67143,118184.7493,"94.2 (74.9, 118.2) million",
2046,ProgAnyDisease_AI_5y,cumulative_incDn,77937.51141,46109.21179,111976.5072,"77.9 (46.1, 112) million",
2046,ProgAnyDisease_AI_5y,cumulative_mort,4625.826237,3923.448509,5480.501795,"4.6 (3.9, 5.5) million",
2047,ProgAnyDisease_AI_5y,cumulative_incDc,28197.76208,23969.11629,34961.04565,"28.2 (24, 35) million",
2047,ProgAnyDisease_AI_5y,cumulative_incDs,69678.69086,53718.87893,89485.26105,"69.7 (53.7, 89.5) million",
2047,ProgAnyDisease_AI_5y,cumulative_incDsDc,97934.51891,77634.35521,122971.9296,"97.9 (77.6, 123) million",
2047,ProgAnyDisease_AI_5y,cumulative_incDn,81087.24132,47803.18925,116446.207,"81.1 (47.8, 116.4) million",
2047,ProgAnyDisease_AI_5y,cumulative_mort,4808.43595,4064.508892,5703.436445,"4.8 (4.1, 5.7) million",
2048,ProgAnyDisease_AI_5y,cumulative_incDc,29175.84853,24800.32302,36265.90023,"29.2 (24.8, 36.3) million",
2048,ProgAnyDisease_AI_5y,cumulative_incDs,72267.9215,55626.57334,92830.39748,"72.3 (55.6, 92.8) million",
2048,ProgAnyDisease_AI_5y,cumulative_incDsDc,101524.1353,80323.58179,127633.2559,"101.5 (80.3, 127.6) million",
2048,ProgAnyDisease_AI_5y,cumulative_incDn,84111.88062,49441.44787,120964.2309,"84.1 (49.4, 121) million",
2048,ProgAnyDisease_AI_5y,cumulative_mort,4979.43443,4200.129099,5923.46557,"5 (4.2, 5.9) million",
2049,ProgAnyDisease_AI_5y,cumulative_incDc,30179.86343,25603.59102,37565.17267,"30.2 (25.6, 37.6) million",
2049,ProgAnyDisease_AI_5y,cumulative_incDs,74784.88187,57501.01284,96040.475,"74.8 (57.5, 96) million",
2049,ProgAnyDisease_AI_5y,cumulative_incDsDc,104955.46,82932.20433,132190.1485,"105 (82.9, 132.2) million",
2049,ProgAnyDisease_AI_5y,cumulative_incDn,87131.20462,51027.89851,125381.6104,"87.1 (51, 125.4) million",
2049,ProgAnyDisease_AI_5y,cumulative_mort,5147.736608,4330.791754,6142.172922,"5.1 (4.3, 6.1) million",
2050,ProgAnyDisease_AI_5y,cumulative_incDc,31122.51768,26399.71049,38829.68161,"31.1 (26.4, 38.8) million",
2050,ProgAnyDisease_AI_5y,cumulative_incDs,77223.90816,59325.21998,99167.12523,"77.2 (59.3, 99.2) million",
2050,ProgAnyDisease_AI_5y,cumulative_incDsDc,108333.8013,85453.28824,136641.0245,"108.3 (85.5, 136.6) million",
