uid,nhits,clinsub,eta,infclr,infnon,infsub,k_dxA0,k_infA0,k_mortA0,k_progA0,kappa,lambda,multiplier,muTB,nonrec,nonsub,p,r,relnon,relsub,subclin,subnon
8a14a0c38312a113828288e744551278,14,0.61182185,0.751012435,1.04481616,0.220452539,0.018433015,0.567612043,0.824086078,1.085166904,0.709272677,0.049915035,0.004805931,0.640022242,0.191336433,0.218453573,0.253303629,0.146083791,3.236439241,0.008688523,0.004561977,1.239642918,2.028870335
a9553d325ab2f0e6eb24b1cd09298d56,14,0.611037496,0.956348232,0.983439093,0.2175109,0.0179535,0.569878432,0.838833692,1.096013781,0.735528583,0.052290948,0.004606539,0.660325496,0.190937888,0.214772087,0.25370399,0.143387787,3.305794528,0.00858008,0.004934369,1.371638329,2.001742491
d90b885344b23e71dc8511d0fa6ba80c,14,0.602104797,0.913230765,1.022797623,0.223454168,0.016694801,0.598723993,0.808859473,1.091568387,0.711399319,0.052047892,0.004769257,0.60522873,0.208099315,0.217383464,0.253509961,0.142627118,3.237839571,0.008331938,0.004965019,1.369986788,2.000648974
6ceb6a4ed283800f7b8e7f02421105a3,14,0.606542037,0.861490582,0.993086083,0.215815446,0.02040531,0.561760804,0.841918928,1.092373906,0.725600559,0.051824662,0.004499272,0.675877622,0.196831338,0.21369685,0.253205513,0.147140405,3.271018553,0.0087528,0.004938249,1.306520947,2.01190416
1efa62fb52c6d3f4293a126af7c9f68f,14,0.602657918,0.844107218,0.945975405,0.224391094,0.02662047,0.553692651,0.836823422,1.10550421,0.720410886,0.055226586,0.004077935,0.666852471,0.206295978,0.211377013,0.256334455,0.143505864,3.341087231,0.008582458,0.005465277,1.207776614,1.969097669
481e7e54d6d8f02fb91b19277a77ab7d,14,0.6062983,0.943387172,0.961565601,0.219584736,0.01930496,0.573410822,0.826392473,1.100200162,0.72631158,0.052936455,0.004490735,0.63712223,0.196569113,0.213828762,0.254352873,0.140741527,3.296473624,0.008540293,0.005144042,1.370196693,2.000055622
1aa67cdbe5463f0f7a49d375dbc5a8af,14,0.610440023,0.896920215,0.992930838,0.216322109,0.020402856,0.567230156,0.844729269,1.09817732,0.729567674,0.052406705,0.004497637,0.673477569,0.191775279,0.214385219,0.253803247,0.145493713,3.288349845,0.008604199,0.004958194,1.328710611,1.99817737
b1be9f1958dba82f0624e753f3ed310e,14,0.606284584,0.865371804,0.990509248,0.215091414,0.020421126,0.562380199,0.843266828,1.093334294,0.728554611,0.052145516,0.004492517,0.679977819,0.19679681,0.213938636,0.253268152,0.147195779,3.269463453,0.008724649,0.004968839,1.302754587,2.010814341
0e073f89033df6ad5a69b4e6f77db471,14,0.609513683,0.845903043,0.958230714,0.218290682,0.027644972,0.521311586,0.85497047,1.102189258,0.746470683,0.055583458,0.003903819,0.702177943,0.200990193,0.208190928,0.257034248,0.14786954,3.379467494,0.008760039,0.005363535,1.246149917,1.969444755
1c2c03517ee001ef82b01e4e91a0acd5,14,0.601573163,0.931005423,0.972410054,0.223682515,0.015559254,0.593351457,0.806120276,1.089349733,0.72177425,0.049795386,0.004822503,0.67479155,0.210130556,0.214389837,0.251696985,0.15002893,3.228336378,0.007999526,0.004800523,1.296925247,2.003786631
44526db57d951a7cbe59a6b584747bdc,14,0.610216199,0.961415981,0.980008838,0.217723559,0.018212192,0.571563565,0.838326216,1.097838039,0.733680119,0.053182378,0.004580763,0.655329465,0.192172968,0.214762761,0.254040773,0.144030966,3.285965607,0.008562558,0.005038998,1.374480733,2.003557341
406d5167bc27e4e438769cb8b732989b,14,0.610088271,0.919456555,0.990474949,0.216279371,0.017866616,0.569392412,0.843902333,1.095244609,0.729645085,0.051738917,0.00459398,0.657493109,0.187747205,0.214637378,0.253646432,0.143258204,3.302455282,0.008596997,0.004929456,1.369790336,2.005038379
1efa6d19de17068a40652f1ad41c3932,14,0.607902437,0.963044077,0.940961238,0.218843759,0.018662589,0.57082837,0.835115881,1.097558452,0.735718511,0.053715624,0.004502764,0.679269665,0.193315003,0.214329343,0.253860547,0.143626793,3.294588121,0.008603358,0.005049778,1.352714373,2.001038564
00511b04ff852d2fe256bd50f382064d,14,0.606937449,0.944292525,1.010964206,0.219304807,0.02015388,0.585253949,0.825404964,1.100286266,0.724864291,0.051613684,0.004609088,0.620261628,0.196084731,0.214862509,0.254871193,0.140877073,3.28222976,0.008397209,0.005091154,1.383452502,1.990622799
a348e0c948aef3f50c1ce6f14c7ed373,14,0.612465698,0.741023155,0.975040261,0.217260431,0.021732873,0.510913371,0.85341114,1.082565099,0.755086812,0.052195292,0.004223684,0.803147124,0.198895618,0.20884938,0.253828736,0.157900481,3.322898866,0.008702686,0.00471089,1.159586213,2.008399462
26b37373707d01371bfe40aba42e2ada,14,0.597626961,0.792852224,0.964849545,0.225949925,0.01855154,0.592464765,0.811752456,1.099108982,0.698518329,0.05140581,0.00452796,0.637127117,0.212684807,0.215256543,0.254187316,0.142548457,3.22078097,0.00850542,0.005145701,1.22978997,2.002429327
a3513cf0b680dafe06865bc0d1316444,14,0.609172168,0.891806696,1.050222133,0.226774025,0.028245805,0.629872352,0.805024403,1.106655229,0.674641052,0.048213024,0.004708207,0.471232534,0.202673191,0.217822981,0.25695055,0.144459204,3.15762924,0.00819994,0.005160575,1.263782254,1.978800053
10530165763dd282ec11062a9c20883b,14,0.608134584,0.959877655,0.930840756,0.217288656,0.018904333,0.566807471,0.841058553,1.103248595,0.738346395,0.053855941,0.004391299,0.656307956,0.192010689,0.214979681,0.253848993,0.143223619,3.293414683,0.008628161,0.005146135,1.366741086,1.998919267
fde37514140dae5ebd7e630d3fabe9ac,14,0.610771349,0.951958779,0.988883198,0.21761869,0.017688272,0.569172237,0.835331227,1.097036656,0.73295866,0.052123889,0.004597021,0.672186671,0.18935361,0.214460041,0.253799771,0.143121902,3.298477638,0.008572791,0.004939262,1.39054171,1.999144336
521dccc2b2405406daae3d37f3539a06,14,0.605814416,0.964098015,0.944549907,0.220195397,0.019646912,0.578494997,0.829083829,1.101421781,0.716084271,0.051456642,0.004532363,0.630665303,0.19422479,0.214328124,0.254364063,0.141150656,3.267697699,0.008614472,0.005194554,1.339997032,1.995165018
a1d07049f76e9fd8a56b3941d8019b49,14,0.606382696,0.966546882,0.995530442,0.218843294,0.019950198,0.582936457,0.829279647,1.099794984,0.718393921,0.050444894,0.004592509,0.623187086,0.193879639,0.214005526,0.254847181,0.140320803,3.289103784,0.008352694,0.005094357,1.390733435,1.993977515
4881468386a5575518269284a8a6bf90,14,0.608889695,0.90840257,0.987274148,0.216658346,0.024725824,0.553481621,0.845028294,1.107762144,0.741108985,0.052277106,0.004208575,0.654721291,0.195723483,0.211211546,0.256293954,0.143259205,3.320824193,0.008222894,0.005277616,1.335412554,1.976764854
ba74577d59e5439c7fedd4ecacb5e1f7,14,0.603511282,0.924040535,1.014808575,0.218875333,0.019705827,0.582505872,0.828146729,1.101921852,0.724590694,0.052589494,0.004558679,0.623165324,0.200988622,0.215422174,0.254862723,0.140864377,3.275734517,0.008348399,0.005111266,1.379688693,1.994459486
74d248f63d959aa3a59131eff320fa41,14,0.603004422,0.902171271,1.017861854,0.220227116,0.01971367,0.584926417,0.827332883,1.104081848,0.725228773,0.05295564,0.004525113,0.619794874,0.204579942,0.215029229,0.254980889,0.140932293,3.279198001,0.008389791,0.005160776,1.37032488,1.993729047
bb21c35a8bc74b7843a1faa93eab1d8b,14,0.603484821,0.864440009,0.961251967,0.221792065,0.024380006,0.553318996,0.843470738,1.103527147,0.732863142,0.055024711,0.004139948,0.690531084,0.204782146,0.211579829,0.255627663,0.144227041,3.350105407,0.008517012,0.005316627,1.257867464,1.976650889
0e688b11df46ea154c8fe74a8158b190,14,0.594003829,0.855991415,0.975993415,0.224294414,0.017683009,0.578614517,0.831431566,1.089498022,0.711608919,0.054584758,0.004505182,0.660894685,0.216074789,0.214896728,0.252157812,0.146742748,3.280285083,0.008581881,0.005078365,1.293662098,2.001454867
15dfb37a5b4af273226598d1065697e5,14,0.610945125,0.894991638,0.985149161,0.215279934,0.019446823,0.565525937,0.838349204,1.098844695,0.732621599,0.050630498,0.004534322,0.652193336,0.184472466,0.21489806,0.254222744,0.143120754,3.275793776,0.008621276,0.004969345,1.342257917,2.012601572
4850aad5c350b464ecaeb530d8c03192,14,0.617581852,0.755902794,0.949919866,0.216575129,0.019230581,0.508294631,0.855080354,1.082216007,0.760501441,0.054700469,0.004252972,0.78928247,0.192120227,0.211553775,0.252763865,0.156031561,3.344127798,0.008998646,0.004701061,1.190258402,2.019881103
c60c644f0fe163cc8e667ef5d0755056,14,0.603908951,0.861151521,0.983645954,0.216841152,0.01965087,0.562029289,0.841367621,1.090877963,0.721465696,0.052066225,0.004456522,0.652317042,0.199819512,0.214524061,0.252891911,0.146065525,3.293522594,0.008725428,0.004967375,1.314337385,2.009810978
755b34dfc2cbbb3dab6ee0ed06634d43,14,0.606884534,0.949953863,0.935387642,0.21847717,0.018916776,0.567227164,0.83985809,1.102889854,0.736053562,0.05385815,0.004377717,0.656808512,0.193720565,0.214785403,0.253971267,0.142724106,3.291992987,0.008598886,0.005130593,1.362512554,1.998315943
aec7abe15f63fa675e6f2a98ad1c1482,14,0.604142269,0.948758462,1.00587008,0.219829058,0.02029704,0.584444551,0.826807851,1.098271533,0.724199337,0.053257425,0.004573151,0.624185221,0.198653702,0.214707635,0.254769544,0.14094993,3.278617378,0.008329419,0.005138816,1.383747769,1.990770319
8d65de213aec77b6f04a3e455cc314e2,14,0.608223051,0.808779452,0.989738867,0.222748665,0.033910438,0.541401945,0.841165055,1.104788514,0.697940291,0.052718376,0.004039896,0.608821288,0.197949368,0.210096489,0.258656984,0.141274912,3.336610127,0.009211993,0.00548876,1.167654178,1.954738572
13b07006142d0ef8ef25a8cfa4b9a277,14,0.610460506,0.967586712,0.979397306,0.217544747,0.01833579,0.570346414,0.83719526,1.097843641,0.733887638,0.053405298,0.004605632,0.648653909,0.191554295,0.214745122,0.254101963,0.144071096,3.291178171,0.008541824,0.005043362,1.371972511,2.004379298
5b7caaf2a27080033bd09cda94ed211c,14,0.610023662,0.886800741,0.99301549,0.217392951,0.0202771,0.567721838,0.844974672,1.09755299,0.729663859,0.05175747,0.004465818,0.68508162,0.19021519,0.21406344,0.253924825,0.144671571,3.294952658,0.008602972,0.004932354,1.312536976,2.001140195
c297677cfca925d7af1ef4d671b5118f,14,0.609084099,0.963234571,0.952255942,0.218297774,0.018055841,0.571061165,0.832449866,1.096230117,0.733916574,0.052965919,0.004524889,0.669955732,0.191923298,0.214515921,0.253927738,0.14348875,3.284079152,0.008561704,0.005038093,1.364939153,2.001459617
e7e7e2f7f24d3961c25e9fa83a391e52,14,0.609990787,0.926286487,0.979193884,0.215125573,0.018272484,0.56715249,0.84532128,1.093812553,0.731815592,0.051148173,0.004572352,0.654649564,0.18630471,0.215092542,0.253351845,0.143522906,3.297726065,0.008614201,0.004918537,1.361811929,2.013310754
276929eca090da98c8a94bd803ec8569,14,0.609904038,0.908040014,0.981633119,0.214852957,0.018834539,0.563753336,0.844537518,1.098314463,0.732584681,0.050820011,0.004560691,0.663793007,0.18610759,0.214675394,0.253709547,0.143544996,3.288087701,0.008619895,0.004984901,1.349143806,2.015069807
7a4c23303d69e1f8cef820b5d01aaa52,14,0.605361376,0.871198736,0.977228323,0.215899639,0.020066468,0.564820065,0.842396137,1.092935575,0.721261088,0.051848569,0.004422032,0.655587394,0.1989182,0.213896131,0.252917303,0.145777221,3.286776741,0.008757909,0.00498275,1.314776661,2.016244557
d5d8fcd888d07c6845edd185929529da,14,0.600095892,0.829430494,0.970890892,0.220966412,0.018394232,0.557418689,0.84577191,1.086391478,0.718072301,0.054956399,0.004425205,0.68114947,0.205913887,0.214258814,0.251429321,0.149173853,3.317219795,0.008866665,0.004968667,1.28463393,2.010645326
8a90de3df5f535ebda190aada0980d36,14,0.603211728,0.848824373,0.942505895,0.220174584,0.019505741,0.556156867,0.83125833,1.09071371,0.727530479,0.051627718,0.004402408,0.683682339,0.198271724,0.215661195,0.252024653,0.14703442,3.275228086,0.008579203,0.004963309,1.303110378,2.028842307
